% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	Nprb
4.939	1	3	494	10	1	1	453	0	0	98
4.94	1	3	495	1	1	1	453	0	0	98
4.941	1	3	495	2	1	5	1095	0	0	98
4.942	1	3	495	3	1	5	1095	0	0	98
4.943	1	3	495	4	1	5	1095	0	0	98
4.944	1	3	495	5	1	5	1095	0	0	98
4.945	1	3	495	6	1	5	1095	0	0	98
4.946	1	3	495	7	1	1	453	0	0	98
4.947	1	3	495	8	1	1	453	0	0	98
4.948	1	3	495	9	1	1	453	0	0	98
4.949	1	3	495	10	1	1	453	0	0	98
4.95	1	3	496	1	1	1	453	0	0	98
4.951	1	3	496	2	1	5	1095	0	0	98
4.952	1	3	496	3	1	5	1095	0	0	98
4.953	1	3	496	4	1	5	1095	0	0	98
4.954	1	3	496	5	1	5	1095	0	0	98
4.955	1	3	496	6	1	5	1095	0	0	98
4.956	1	1	496	7	2	10	935	0	0	47
4.956	1	3	496	7	1	1	217	0	0	47
4.957	1	3	496	8	1	1	217	0	0	47
4.957	1	1	496	8	2	10	935	0	0	47
4.958	1	3	496	9	1	1	217	0	0	47
4.958	1	1	496	9	2	10	935	0	0	47
4.959	1	1	496	10	2	10	935	0	0	47
4.959	1	3	496	10	1	1	217	0	0	47
4.96	1	3	497	1	1	1	217	0	0	47
4.96	1	1	497	1	2	10	935	0	0	47
4.961	1	3	497	2	1	5	533	0	0	48
4.961	1	1	497	2	2	10	935	0	0	47
4.962	1	1	497	3	2	10	935	0	0	47
4.962	1	3	497	3	1	5	533	0	0	48
4.963	1	3	497	4	1	5	533	0	0	48
4.963	1	1	497	4	2	15	1692	0	0	47
4.964	1	3	497	5	1	5	533	0	0	48
4.964	1	1	497	5	2	15	1692	0	0	47
4.965	1	1	497	6	2	15	1692	0	0	47
4.965	1	3	497	6	1	5	533	0	0	48
4.966	1	3	497	7	1	5	533	0	0	48
4.966	1	1	497	7	2	15	1692	0	0	47
4.967	1	3	497	8	1	5	533	0	0	48
4.967	1	1	497	8	2	15	1692	0	0	47
4.968	1	1	497	9	2	10	1980	0	0	99
4.969	1	1	497	10	2	10	1980	0	0	99
4.97	1	3	498	1	1	5	533	0	0	48
4.97	1	1	498	1	2	10	935	0	0	47
4.971	1	3	498	2	1	1	217	0	0	47
4.971	1	1	498	2	2	10	935	0	0	47
4.972	1	1	498	3	2	10	935	0	0	47
4.972	1	3	498	3	1	1	217	0	0	47
4.973	1	3	498	4	1	1	217	0	0	47
4.973	1	1	498	4	2	10	935	0	0	47
4.974	1	3	498	5	1	1	217	0	0	47
4.974	1	1	498	5	2	10	935	0	0	47
4.975	1	1	498	6	2	10	935	0	0	47
4.975	1	3	498	6	1	1	217	0	0	47
4.976	1	3	498	7	1	5	533	0	0	48
4.976	1	1	498	7	2	10	935	0	0	47
4.977	1	3	498	8	1	1	217	0	0	47
4.977	1	1	498	8	2	10	935	0	0	47
4.978	1	1	498	9	2	10	935	0	0	47
4.978	1	3	498	9	1	1	217	0	0	47
4.979	1	3	498	10	1	1	217	0	0	47
4.979	1	1	498	10	2	10	935	0	0	47
4.98	1	3	499	1	1	1	217	0	0	47
4.98	1	1	499	1	2	10	935	0	0	47
4.981	1	1	499	2	2	10	935	0	0	47
4.981	1	3	499	2	1	1	217	0	0	47
4.982	1	3	499	3	1	1	217	0	0	47
4.982	1	1	499	3	2	10	935	0	0	47
4.983	1	3	499	4	1	1	217	0	0	47
4.983	1	1	499	4	2	15	1692	0	0	47
4.984	1	1	499	5	2	15	1692	0	0	47
4.984	1	3	499	5	1	1	217	0	0	47
4.985	1	3	499	6	1	1	217	0	0	47
4.985	1	1	499	6	2	15	1692	0	0	47
4.986	1	3	499	7	1	1	217	0	0	47
4.986	1	1	499	7	2	15	1692	0	0	47
4.987	1	1	499	8	2	15	1692	0	0	47
4.987	1	3	499	8	1	5	533	0	0	48
4.988	1	3	499	9	1	5	533	0	0	48
4.988	1	1	499	9	2	15	1692	0	0	47
4.989	1	3	499	10	1	5	533	0	0	48
4.989	1	1	499	10	2	15	1692	0	0	47
4.99	1	3	500	1	1	5	1095	0	0	98
4.991	1	3	500	2	1	5	1095	0	0	98
4.992	1	3	500	3	1	1	453	0	0	98
4.993	1	3	500	4	1	1	453	0	0	98
4.994	1	3	500	5	1	1	453	0	0	98
4.995	1	3	500	6	1	1	453	0	0	98
4.996	1	3	500	7	1	1	453	0	0	98
4.997	1	3	500	8	1	5	1095	0	0	98
4.998	1	3	500	9	1	5	1095	0	0	98
4.999	1	3	500	10	1	5	1095	0	0	98
5	1	3	501	1	1	5	1095	0	0	98
5.001	1	3	501	2	1	5	1095	0	0	98
5.002	1	3	501	3	1	1	453	0	0	98
5.003	1	3	501	4	1	1	453	0	0	98
5.004	1	3	501	5	1	1	453	0	0	98
5.005	1	3	501	6	1	1	453	0	0	98
5.006	1	3	501	7	1	1	453	0	0	98
5.007	1	3	501	8	1	5	1095	0	0	98
5.008	1	3	501	9	1	5	1095	0	0	98
5.009	1	3	501	10	1	5	1095	0	0	98
5.01	1	3	502	1	1	5	1095	0	0	98
5.011	1	3	502	2	1	5	1095	0	0	98
5.012	1	3	502	3	1	5	1095	0	0	98
5.013	1	3	502	4	1	5	1095	0	0	98
5.014	1	3	502	5	1	5	1095	0	0	98
5.015	1	3	502	6	1	5	1095	0	0	98
5.016	1	3	502	7	1	5	1095	0	0	98
5.017	1	3	502	8	1	1	453	0	0	98
5.018	1	3	502	9	1	1	453	0	0	98
5.019	1	3	502	10	1	1	453	0	0	98
5.02	1	3	503	1	1	1	453	0	0	98
5.021	1	3	503	2	1	1	453	0	0	98
5.022	1	3	503	3	1	5	1095	0	0	98
5.023	1	3	503	4	1	1	453	0	0	98
5.024	1	3	503	5	1	1	453	0	0	98
5.025	1	3	503	6	1	1	453	0	0	98
5.026	1	2	503	7	3	25	3422	0	0	47
5.026	1	3	503	7	1	1	217	0	0	47
5.027	1	3	503	8	1	1	453	0	0	98
5.028	1	3	503	9	1	1	453	0	0	98
5.029	1	3	503	10	1	1	453	0	0	98
5.03	1	3	504	1	1	1	453	0	0	98
5.031	1	3	504	2	1	1	453	0	0	98
5.032	1	3	504	3	1	1	453	0	0	98
5.033	1	3	504	4	1	5	1095	0	0	98
5.034	1	3	504	5	1	5	1095	0	0	98
5.035	1	3	504	6	1	5	1095	0	0	98
5.036	1	3	504	7	1	5	1095	0	0	98
5.037	1	3	504	8	1	5	1095	0	0	98
5.038	1	3	504	9	1	1	453	0	0	98
5.039	1	3	504	10	1	1	453	0	0	98
5.04	1	3	505	1	1	1	453	0	0	98
5.041	1	3	505	2	1	1	453	0	0	98
5.05	1	3	506	1	1	1	453	0	0	98
5.051	1	3	506	2	1	1	453	0	0	98
5.052	1	3	506	3	1	1	453	0	0	98
5.053	1	3	506	4	1	5	1095	0	0	98
5.054	1	3	506	5	1	5	1095	0	0	98
5.055	1	3	506	6	1	5	1095	0	0	98
5.056	1	3	506	7	1	5	1095	0	0	98
5.057	1	3	506	8	1	5	1095	0	0	98
5.058	1	3	506	9	1	5	1095	0	0	98
5.059	1	3	506	10	1	5	1095	0	0	98
5.06	1	3	507	1	1	5	1095	0	0	98
5.061	1	3	507	2	1	5	1095	0	0	98
5.062	1	3	507	3	1	5	1095	0	0	98
5.063	1	3	507	4	1	1	453	0	0	98
5.064	1	3	507	5	1	1	453	0	0	98
5.065	1	3	507	6	1	1	453	0	0	98
5.066	1	3	507	7	1	1	453	0	0	98
5.067	1	3	507	8	1	1	453	0	0	98
5.068	1	3	507	9	1	5	1095	0	0	98
5.069	1	3	507	10	1	1	453	0	0	98
5.07	1	3	508	1	1	1	453	0	0	98
5.071	1	3	508	2	1	1	453	0	0	98
5.072	1	3	508	3	1	1	453	0	0	98
5.073	1	3	508	4	1	1	453	0	0	98
5.074	1	3	508	5	1	1	453	0	0	98
5.075	1	3	508	6	1	1	453	0	0	98
5.076	1	3	508	7	1	1	453	0	0	98
5.077	1	3	508	8	1	1	453	0	0	98
5.078	1	3	508	9	1	1	453	0	0	98
5.079	1	1	508	10	2	10	935	0	0	47
5.079	1	3	508	10	1	5	533	0	0	48
5.08	1	3	509	1	1	5	1095	0	0	98
5.081	1	3	509	2	1	5	1095	0	0	98
5.082	1	3	509	3	1	5	1095	0	0	98
5.084	1	3	509	5	1	1	453	0	0	98
5.085	1	3	509	6	1	1	453	0	0	98
5.086	1	3	509	7	1	1	453	0	0	98
5.087	1	3	509	8	1	1	453	0	0	98
5.088	1	3	509	9	1	1	453	0	0	98
5.089	1	3	509	10	1	5	1095	0	0	98
5.09	1	3	510	1	1	5	1095	0	0	98
5.091	1	3	510	2	1	5	1095	0	0	98
5.092	1	3	510	3	1	5	1095	0	0	98
5.093	1	3	510	4	1	5	1095	0	0	98
5.094	1	3	510	5	1	1	453	0	0	98
5.095	1	3	510	6	1	1	453	0	0	98
5.096	1	3	510	7	1	1	453	0	0	98
5.097	1	3	510	8	1	1	453	0	0	98
5.098	1	3	510	9	1	1	453	0	0	98
5.099	1	3	510	10	1	5	1095	0	0	98
5.1	1	3	511	1	1	5	1095	0	0	98
5.101	1	3	511	2	1	5	1095	0	0	98
5.102	1	3	511	3	1	5	1095	0	0	98
5.103	1	3	511	4	1	5	1095	0	0	98
5.104	1	3	511	5	1	5	1095	0	0	98
5.105	1	3	511	6	1	5	1095	0	0	98
5.106	1	3	511	7	1	5	1095	0	0	98
5.107	1	3	511	8	1	5	1095	0	0	98
5.108	1	3	511	9	1	5	1095	0	0	98
5.109	1	3	511	10	1	1	453	0	0	98
5.11	1	3	512	1	1	1	453	0	0	98
5.111	1	3	512	2	1	1	453	0	0	98
5.112	1	3	512	3	1	1	453	0	0	98
5.113	1	3	512	4	1	1	453	0	0	98
5.114	1	3	512	5	1	5	1095	0	0	98
5.115	1	3	512	6	1	1	453	0	0	98
5.116	1	3	512	7	1	1	453	0	0	98
5.117	1	3	512	8	1	1	453	0	0	98
5.118	1	3	512	9	1	1	453	0	0	98
5.119	1	3	512	10	1	1	453	0	0	98
5.12	1	3	513	1	1	1	453	0	0	98
5.121	1	3	513	2	1	1	453	0	0	98
5.122	1	3	513	3	1	1	453	0	0	98
5.123	1	3	513	4	1	1	453	0	0	98
5.124	1	3	513	5	1	1	453	0	0	98
5.125	1	3	513	6	1	5	1095	0	0	98
5.126	1	3	513	7	1	5	1095	0	0	98
5.127	1	3	513	8	1	5	1095	0	0	98
5.128	1	3	513	9	1	5	1095	0	0	98
5.129	1	3	513	10	1	5	1095	0	0	98
5.13	1	3	514	1	1	1	453	0	0	98
5.131	1	3	514	2	1	1	453	0	0	98
5.132	1	3	514	3	1	1	453	0	0	98
5.133	1	3	514	4	1	1	453	0	0	98
5.134	1	3	514	5	1	1	453	0	0	98
5.135	1	3	514	6	1	5	1095	0	0	98
5.136	1	3	514	7	1	5	1095	0	0	98
5.137	1	3	514	8	1	5	1095	0	0	98
5.138	1	3	514	9	1	5	1095	0	0	98
5.15	1	3	516	1	1	5	1095	0	0	98
5.151	1	3	516	2	1	5	1095	0	0	98
5.152	1	3	516	3	1	5	1095	0	0	98
5.153	1	3	516	4	1	5	1095	0	0	98
5.154	1	3	516	5	1	5	1095	0	0	98
5.155	1	3	516	6	1	1	453	0	0	98
5.156	1	3	516	7	1	1	453	0	0	98
5.157	1	3	516	8	1	1	453	0	0	98
5.158	1	3	516	9	1	1	453	0	0	98
5.159	1	3	516	10	1	1	453	0	0	98
5.16	1	3	517	1	1	5	1095	0	0	98
5.161	1	3	517	2	1	1	453	0	0	98
5.162	1	3	517	3	1	1	453	0	0	98
5.163	1	3	517	4	1	1	453	0	0	98
5.164	1	3	517	5	1	1	453	0	0	98
5.165	1	3	517	6	1	1	453	0	0	98
5.166	1	3	517	7	1	1	453	0	0	98
5.167	1	3	517	8	1	1	453	0	0	98
5.168	1	3	517	9	1	1	453	0	0	98
5.169	1	3	517	10	1	1	453	0	0	98
5.17	1	3	518	1	1	1	453	0	0	98
5.171	1	3	518	2	1	5	1095	0	0	98
5.172	1	3	518	3	1	5	1095	0	0	98
5.173	1	3	518	4	1	5	1095	0	0	98
5.174	1	3	518	5	1	5	1095	0	0	98
5.175	1	3	518	6	1	5	1095	0	0	98
5.176	1	3	518	7	1	1	453	0	0	98
5.177	1	3	518	8	1	1	453	0	0	98
5.178	1	3	518	9	1	1	453	0	0	98
5.179	1	3	518	10	1	1	453	0	0	98
5.18	1	3	519	1	1	1	453	0	0	98
5.181	1	3	519	2	1	5	1095	0	0	98
5.182	1	3	519	3	1	5	1095	0	0	98
5.183	1	3	519	4	1	5	1095	0	0	98
5.184	1	3	519	5	1	5	1095	0	0	98
5.185	1	3	519	6	1	5	1095	0	0	98
5.186	1	3	519	7	1	1	453	0	0	98
5.187	1	3	519	8	1	1	453	0	0	98
5.188	1	3	519	9	1	1	453	0	0	98
5.189	1	3	519	10	1	1	453	0	0	98
5.19	1	3	520	1	1	1	453	0	0	98
5.191	1	3	520	2	1	5	1095	0	0	98
5.192	1	3	520	3	1	5	1095	0	0	98
5.193	1	3	520	4	1	5	1095	0	0	98
5.194	1	3	520	5	1	5	1095	0	0	98
5.195	1	3	520	6	1	5	1095	0	0	98
5.196	1	3	520	7	1	5	1095	0	0	98
5.197	1	3	520	8	1	5	1095	0	0	98
5.198	1	3	520	9	1	5	1095	0	0	98
5.199	1	3	520	10	1	5	1095	0	0	98
5.2	1	3	521	1	1	5	1095	0	0	98
5.201	1	3	521	2	1	1	453	0	0	98
5.202	1	3	521	3	1	1	453	0	0	98
5.203	1	3	521	4	1	1	453	0	0	98
5.204	1	3	521	5	1	1	453	0	0	98
5.205	1	3	521	6	1	1	453	0	0	98
5.206	1	3	521	7	1	5	1095	0	0	98
5.207	1	3	521	8	1	1	453	0	0	98
5.208	1	3	521	9	1	1	453	0	0	98
5.209	1	3	521	10	1	1	453	0	0	98
5.21	1	3	522	1	1	1	453	0	0	98
5.211	1	3	522	2	1	1	453	0	0	98
5.212	1	3	522	3	1	1	453	0	0	98
5.213	1	3	522	4	1	1	453	0	0	98
5.214	1	3	522	5	1	1	453	0	0	98
5.215	1	3	522	6	1	1	453	0	0	98
5.216	1	3	522	7	1	1	453	0	0	98
5.217	1	3	522	8	1	5	1095	0	0	98
5.218	1	3	522	9	1	5	1095	0	0	98
5.219	1	3	522	10	1	5	1095	0	0	98
5.22	1	3	523	1	1	5	1095	0	0	98
5.221	1	3	523	2	1	5	1095	0	0	98
5.222	1	3	523	3	1	1	453	0	0	98
5.223	1	3	523	4	1	1	453	0	0	98
5.224	1	3	523	5	1	1	453	0	0	98
5.225	1	3	523	6	1	1	453	0	0	98
5.226	1	3	523	7	1	1	453	0	0	98
5.227	1	3	523	8	1	5	1095	0	0	98
5.228	1	3	523	9	1	5	1095	0	0	98
5.229	1	3	523	10	1	5	1095	0	0	98
5.23	1	3	524	1	1	5	1095	0	0	98
5.231	1	3	524	2	1	5	1095	0	0	98
5.232	1	3	524	3	1	1	453	0	0	98
5.233	1	3	524	4	1	1	453	0	0	98
5.234	1	3	524	5	1	1	453	0	0	98
5.235	1	3	524	6	1	1	453	0	0	98
5.236	1	3	524	7	1	1	453	0	0	98
5.237	1	3	524	8	1	5	1095	0	0	98
5.248	1	3	525	9	1	1	453	0	0	98
5.249	1	3	525	10	1	1	453	0	0	98
5.25	1	3	526	1	1	1	453	0	0	98
5.251	1	3	526	2	1	1	453	0	0	98
5.252	1	3	526	3	1	5	1095	0	0	98
5.253	1	3	526	4	1	1	453	0	0	98
5.254	1	3	526	5	1	1	453	0	0	98
5.255	1	3	526	6	1	1	453	0	0	98
5.256	1	3	526	7	1	1	453	0	0	98
5.257	1	3	526	8	1	1	453	0	0	98
5.258	1	3	526	9	1	1	453	0	0	98
5.259	1	3	526	10	1	1	453	0	0	98
5.26	1	3	527	1	1	1	453	0	0	98
5.261	1	3	527	2	1	1	453	0	0	98
5.262	1	3	527	3	1	1	453	0	0	98
5.263	1	3	527	4	1	5	1095	0	0	98
5.264	1	3	527	5	1	5	1095	0	0	98
5.265	1	3	527	6	1	5	1095	0	0	98
5.266	1	3	527	7	1	5	1095	0	0	98
5.267	1	3	527	8	1	5	1095	0	0	98
5.268	1	3	527	9	1	1	453	0	0	98
5.269	1	3	527	10	1	1	453	0	0	98
5.27	1	3	528	1	1	1	453	0	0	98
5.271	1	3	528	2	1	1	453	0	0	98
5.272	1	3	528	3	1	1	453	0	0	98
5.273	1	3	528	4	1	5	1095	0	0	98
5.274	1	3	528	5	1	5	1095	0	0	98
5.275	1	3	528	6	1	5	1095	0	0	98
5.276	1	3	528	7	1	5	1095	0	0	98
5.277	1	3	528	8	1	5	1095	0	0	98
5.278	1	3	528	9	1	1	453	0	0	98
5.279	1	3	528	10	1	1	453	0	0	98
5.28	1	3	529	1	1	1	453	0	0	98
5.281	1	3	529	2	1	1	453	0	0	98
5.282	1	3	529	3	1	1	453	0	0	98
5.283	1	3	529	4	1	5	1095	0	0	98
5.284	1	3	529	5	1	5	1095	0	0	98
5.285	1	3	529	6	1	5	1095	0	0	98
5.286	1	3	529	7	1	5	1095	0	0	98
5.287	1	3	529	8	1	5	1095	0	0	98
5.288	1	3	529	9	1	5	1095	0	0	98
5.289	1	3	529	10	1	5	1095	0	0	98
5.29	1	3	530	1	1	5	1095	0	0	98
5.291	1	3	530	2	1	5	1095	0	0	98
5.292	1	3	530	3	1	5	1095	0	0	98
5.293	1	3	530	4	1	1	453	0	0	98
5.294	1	3	530	5	1	1	453	0	0	98
5.295	1	3	530	6	1	1	453	0	0	98
5.296	1	3	530	7	1	1	453	0	0	98
5.297	1	3	530	8	1	1	453	0	0	98
5.298	1	3	530	9	1	5	1095	0	0	98
5.299	1	3	530	10	1	1	453	0	0	98
5.3	1	3	531	1	1	1	453	0	0	98
5.301	1	3	531	2	1	1	453	0	0	98
5.302	1	3	531	3	1	1	453	0	0	98
5.303	1	3	531	4	1	1	453	0	0	98
5.304	1	3	531	5	1	1	453	0	0	98
5.305	1	3	531	6	1	1	453	0	0	98
5.306	1	3	531	7	1	1	453	0	0	98
5.307	1	3	531	8	1	1	453	0	0	98
5.308	1	3	531	9	1	1	453	0	0	98
5.309	1	3	531	10	1	5	1095	0	0	98
5.31	1	3	532	1	1	5	1095	0	0	98
5.311	1	3	532	2	1	5	1095	0	0	98
5.312	1	3	532	3	1	5	1095	0	0	98
5.313	1	3	532	4	1	5	1095	0	0	98
5.314	1	3	532	5	1	1	453	0	0	98
5.315	1	3	532	6	1	1	453	0	0	98
5.316	1	3	532	7	1	1	453	0	0	98
5.317	1	3	532	8	1	1	453	0	0	98
5.318	1	3	532	9	1	1	453	0	0	98
5.319	1	3	532	10	1	5	1095	0	0	98
5.32	1	3	533	1	1	5	1095	0	0	98
5.321	1	3	533	2	1	5	1095	0	0	98
5.322	1	3	533	3	1	5	1095	0	0	98
5.323	1	3	533	4	1	5	1095	0	0	98
5.324	1	3	533	5	1	1	453	0	0	98
5.325	1	3	533	6	1	1	453	0	0	98
5.326	1	3	533	7	1	1	453	0	0	98
5.327	1	3	533	8	1	1	453	0	0	98
5.328	1	3	533	9	1	1	453	0	0	98
5.329	1	3	533	10	1	5	1095	0	0	98
5.33	1	3	534	1	1	5	1095	0	0	98
5.331	1	3	534	2	1	5	1095	0	0	98
5.332	1	3	534	3	1	5	1095	0	0	98
5.333	1	3	534	4	1	5	1095	0	0	98
5.334	1	3	534	5	1	5	1095	0	0	98
5.335	1	3	534	6	1	5	1095	0	0	98
5.348	1	3	535	9	1	1	453	0	0	98
5.349	1	3	535	10	1	1	453	0	0	98
5.35	1	3	536	1	1	1	453	0	0	98
5.351	1	3	536	2	1	1	453	0	0	98
5.352	1	3	536	3	1	1	453	0	0	98
5.353	1	3	536	4	1	1	453	0	0	98
5.354	1	3	536	5	1	1	453	0	0	98
5.355	1	3	536	6	1	5	1095	0	0	98
5.356	1	3	536	7	1	5	1095	0	0	98
5.357	1	3	536	8	1	5	1095	0	0	98
5.358	1	3	536	9	1	5	1095	0	0	98
5.359	1	3	536	10	1	5	1095	0	0	98
5.36	1	3	537	1	1	1	453	0	0	98
5.361	1	3	537	2	1	1	453	0	0	98
5.362	1	3	537	3	1	1	453	0	0	98
5.363	1	3	537	4	1	1	453	0	0	98
5.364	1	3	537	5	1	1	453	0	0	98
5.365	1	3	537	6	1	5	1095	0	0	98
5.366	1	3	537	7	1	5	1095	0	0	98
5.367	1	3	537	8	1	5	1095	0	0	98
5.368	1	3	537	9	1	5	1095	0	0	98
5.369	1	3	537	10	1	5	1095	0	0	98
5.37	1	3	538	1	1	1	453	0	0	98
5.371	1	3	538	2	1	1	453	0	0	98
5.372	1	3	538	3	1	1	453	0	0	98
5.373	1	3	538	4	1	1	453	0	0	98
5.374	1	3	538	5	1	1	453	0	0	98
5.375	1	3	538	6	1	5	1095	0	0	98
5.376	1	3	538	7	1	5	1095	0	0	98
5.377	1	3	538	8	1	5	1095	0	0	98
5.378	1	3	538	9	1	5	1095	0	0	98
5.379	1	3	538	10	1	5	1095	0	0	98
5.38	1	3	539	1	1	5	1095	0	0	98
5.381	1	3	539	2	1	5	1095	0	0	98
5.382	1	3	539	3	1	5	1095	0	0	98
5.383	1	3	539	4	1	5	1095	0	0	98
5.384	1	3	539	5	1	5	1095	0	0	98
5.385	1	3	539	6	1	1	453	0	0	98
5.386	1	3	539	7	1	1	453	0	0	98
5.387	1	3	539	8	1	1	453	0	0	98
5.388	1	3	539	9	1	1	453	0	0	98
5.389	1	3	539	10	1	1	453	0	0	98
5.39	1	3	540	1	1	5	1095	0	0	98
5.391	1	3	540	2	1	1	453	0	0	98
5.392	1	3	540	3	1	1	453	0	0	98
5.393	1	3	540	4	1	1	453	0	0	98
5.394	1	3	540	5	1	1	453	0	0	98
5.395	1	3	540	6	1	1	453	0	0	98
5.396	1	3	540	7	1	1	453	0	0	98
5.397	1	3	540	8	1	1	453	0	0	98
5.398	1	3	540	9	1	1	453	0	0	98
5.399	1	3	540	10	1	1	453	0	0	98
5.4	1	3	541	1	1	1	453	0	0	98
5.401	1	3	541	2	1	5	1095	0	0	98
5.402	1	3	541	3	1	5	1095	0	0	98
5.403	1	3	541	4	1	5	1095	0	0	98
5.404	1	3	541	5	1	5	1095	0	0	98
5.405	1	3	541	6	1	5	1095	0	0	98
5.406	1	3	541	7	1	1	453	0	0	98
5.407	1	3	541	8	1	1	453	0	0	98
5.408	1	3	541	9	1	1	453	0	0	98
5.409	1	3	541	10	1	1	453	0	0	98
5.41	1	3	542	1	1	1	453	0	0	98
5.411	1	3	542	2	1	5	1095	0	0	98
5.412	1	3	542	3	1	5	1095	0	0	98
5.413	1	3	542	4	1	5	1095	0	0	98
5.414	1	3	542	5	1	5	1095	0	0	98
5.415	1	3	542	6	1	5	1095	0	0	98
5.416	1	3	542	7	1	1	453	0	0	98
5.417	1	3	542	8	1	1	453	0	0	98
5.418	1	3	542	9	1	1	453	0	0	98
5.419	1	3	542	10	1	1	453	0	0	98
5.42	1	3	543	1	1	1	453	0	0	98
5.421	1	3	543	2	1	5	1095	0	0	98
5.422	1	3	543	3	1	5	1095	0	0	98
5.423	1	3	543	4	1	5	1095	0	0	98
5.424	1	3	543	5	1	5	1095	0	0	98
5.425	1	3	543	6	1	5	1095	0	0	98
5.426	1	3	543	7	1	5	1095	0	0	98
5.427	1	3	543	8	1	5	1095	0	0	98
5.428	1	3	543	9	1	5	1095	0	0	98
5.429	1	3	543	10	1	5	1095	0	0	98
5.43	1	3	544	1	1	5	1095	0	0	98
5.431	1	3	544	2	1	1	453	0	0	98
5.448	1	3	545	9	1	5	1095	0	0	98
5.449	1	3	545	10	1	5	1095	0	0	98
5.45	1	3	546	1	1	5	1095	0	0	98
5.451	1	3	546	2	1	5	1095	0	0	98
5.452	1	3	546	3	1	1	453	0	0	98
5.453	1	3	546	4	1	1	453	0	0	98
5.454	1	3	546	5	1	1	453	0	0	98
5.455	1	3	546	6	1	1	453	0	0	98
5.456	1	3	546	7	1	1	453	0	0	98
5.457	1	3	546	8	1	5	1095	0	0	98
5.458	1	3	546	9	1	5	1095	0	0	98
5.459	1	3	546	10	1	5	1095	0	0	98
5.46	1	3	547	1	1	5	1095	0	0	98
5.461	1	3	547	2	1	5	1095	0	0	98
5.462	1	3	547	3	1	1	453	0	0	98
5.463	1	3	547	4	1	1	453	0	0	98
5.464	1	3	547	5	1	1	453	0	0	98
5.465	1	3	547	6	1	1	453	0	0	98
5.466	1	3	547	7	1	1	453	0	0	98
5.467	1	3	547	8	1	5	1095	0	0	98
5.468	1	3	547	9	1	5	1095	0	0	98
5.469	1	3	547	10	1	5	1095	0	0	98
5.47	1	3	548	1	1	5	1095	0	0	98
5.471	1	3	548	2	1	5	1095	0	0	98
5.472	1	3	548	3	1	5	1095	0	0	98
5.473	1	3	548	4	1	5	1095	0	0	98
5.474	1	3	548	5	1	5	1095	0	0	98
5.475	1	3	548	6	1	5	1095	0	0	98
5.476	1	3	548	7	1	5	1095	0	0	98
5.477	1	3	548	8	1	1	453	0	0	98
5.478	1	3	548	9	1	1	453	0	0	98
5.479	1	3	548	10	1	1	453	0	0	98
5.48	1	3	549	1	1	1	453	0	0	98
5.481	1	3	549	2	1	1	453	0	0	98
5.482	1	3	549	3	1	5	1095	0	0	98
5.483	1	3	549	4	1	1	453	0	0	98
5.484	1	3	549	5	1	1	453	0	0	98
5.485	1	3	549	6	1	1	453	0	0	98
5.486	1	3	549	7	1	1	453	0	0	98
5.487	1	3	549	8	1	1	453	0	0	98
5.488	1	3	549	9	1	1	453	0	0	98
5.489	1	3	549	10	1	1	453	0	0	98
5.49	1	3	550	1	1	1	453	0	0	98
5.491	1	3	550	2	1	1	453	0	0	98
5.492	1	3	550	3	1	1	453	0	0	98
5.493	1	3	550	4	1	5	1095	0	0	98
5.494	1	3	550	5	1	5	1095	0	0	98
5.495	1	3	550	6	1	5	1095	0	0	98
5.496	1	3	550	7	1	5	1095	0	0	98
5.497	1	3	550	8	1	5	1095	0	0	98
5.498	1	3	550	9	1	1	453	0	0	98
5.499	1	3	550	10	1	1	453	0	0	98
5.5	1	3	551	1	1	1	453	0	0	98
5.501	1	3	551	2	1	1	453	0	0	98
5.502	1	3	551	3	1	1	453	0	0	98
5.503	1	3	551	4	1	5	1095	0	0	98
5.504	1	3	551	5	1	5	1095	0	0	98
5.505	1	3	551	6	1	5	1095	0	0	98
5.506	1	3	551	7	1	5	1095	0	0	98
5.507	1	3	551	8	1	5	1095	0	0	98
5.508	1	3	551	9	1	1	453	0	0	98
5.509	1	3	551	10	1	1	453	0	0	98
5.51	1	3	552	1	1	1	453	0	0	98
5.511	1	3	552	2	1	1	453	0	0	98
5.512	1	3	552	3	1	1	453	0	0	98
5.513	1	3	552	4	1	5	1095	0	0	98
5.514	1	3	552	5	1	5	1095	0	0	98
5.515	1	3	552	6	1	5	1095	0	0	98
5.516	1	3	552	7	1	5	1095	0	0	98
5.517	1	3	552	8	1	5	1095	0	0	98
5.518	1	3	552	9	1	5	1095	0	0	98
5.519	1	3	552	10	1	5	1095	0	0	98
5.52	1	3	553	1	1	5	1095	0	0	98
5.521	1	3	553	2	1	5	1095	0	0	98
5.522	1	3	553	3	1	5	1095	0	0	98
5.523	1	3	553	4	1	1	453	0	0	98
5.524	1	3	553	5	1	1	453	0	0	98
5.525	1	3	553	6	1	1	453	0	0	98
5.526	1	3	553	7	1	1	453	0	0	98
5.527	1	3	553	8	1	1	453	0	0	98
5.528	1	3	553	9	1	5	1095	0	0	98
5.529	1	3	553	10	1	1	453	0	0	98
5.53	1	3	554	1	1	1	453	0	0	98
5.531	1	3	554	2	1	1	453	0	0	98
5.546	1	3	555	7	1	1	453	0	0	98
